date,symbol,company,sector,sub_industry,headquarters,founded,open,high,low,close,volume,return_1d_pct,return_5d_pct,return_1m_pct,return_1y_pct,avg_volume_30d,volume_vs_30d_avg,high_52w,drawdown_from_52w_high_pct,dip_flag
2025-02-21,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,148.65,149.42,147.42,147.51,6689800.0,-1.18,1.78,1.44,6.3,7463397.0,0.9,151.11,-2.38,False
2025-02-24,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,147.67,148.84,147.35,148.42,5925000.0,0.62,1.64,2.33,5.97,7406200.0,0.8,151.11,-1.78,False
2025-02-25,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,148.52,149.46,146.14,147.04,6810900.0,-0.93,0.17,1.61,4.99,7264073.0,0.94,151.11,-2.69,False
2025-02-26,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,147.23,147.3,145.14,145.84,6005200.0,-0.82,-1.33,-0.23,4.65,7071777.0,0.85,151.11,-3.49,False
2025-02-27,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,146.36,148.8,145.53,147.28,7517200.0,0.99,-1.34,1.41,5.83,7094677.0,1.06,151.11,-2.54,False
2025-02-28,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,147.31,149.16,145.63,149.11,8828500.0,1.24,1.08,3.01,8.76,7125627.0,1.24,151.11,-1.32,False
2025-03-03,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,149.9,150.49,142.66,143.91,9059800.0,-3.49,-3.04,-0.98,4.84,7241657.0,1.25,151.11,-4.76,False
2025-03-04,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,142.14,144.91,141.05,142.89,8826300.0,-0.71,-2.83,3.01,4.32,7227187.0,1.22,151.11,-5.44,False
2025-03-05,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,141.15,142.29,138.88,141.77,9288300.0,-0.78,-2.79,2.1,2.96,7199083.0,1.29,151.11,-6.18,False
2025-03-06,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,141.49,144.14,140.51,143.78,7314700.0,1.42,-2.37,0.93,7.18,7201833.0,1.02,151.11,-4.85,False
2025-03-07,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,144.72,148.01,144.49,146.97,8562600.0,2.22,-1.44,3.32,9.03,7287927.0,1.17,151.11,-2.74,False
2025-03-10,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,147.77,150.76,146.81,148.12,11750300.0,0.79,2.93,4.88,10.83,7412810.0,1.59,151.11,-1.98,False
2025-03-11,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,148.93,149.32,144.57,144.84,10466300.0,-2.21,1.37,2.08,7.62,7523653.0,1.39,151.11,-4.15,False
2025-03-12,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,144.43,145.51,143.09,143.52,9710200.0,-0.92,1.23,-0.9,6.27,7633147.0,1.27,151.11,-5.02,False
2025-03-13,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,143.13,145.17,142.81,144.4,9022800.0,0.62,0.43,-1.35,5.43,7746220.0,1.16,151.11,-4.44,False
2025-03-14,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,144.76,147.81,143.84,147.61,6671500.0,2.22,0.43,2.49,7.85,7737540.0,0.86,151.11,-2.32,False
2025-03-17,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,147.79,149.89,147.36,149.2,7615200.0,1.08,0.73,2.95,7.6,7433820.0,1.02,151.11,-1.26,False
2025-03-18,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,150.16,151.43,149.3,151.17,9289500.0,1.32,4.37,3.52,7.75,7489970.0,1.24,151.17,0.0,False
2025-03-19,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,151.32,154.68,151.25,154.21,11503900.0,2.01,7.45,5.05,10.03,7591497.0,1.52,154.21,0.0,False
2025-03-20,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,153.35,155.4,152.67,154.89,9545900.0,0.44,7.27,4.8,10.61,7691903.0,1.24,154.89,0.0,False
2025-03-21,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,154.63,155.0,153.33,154.87,21625500.0,-0.01,4.92,3.75,9.74,8198737.0,2.64,154.89,-0.01,False
2025-03-24,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,154.82,156.45,154.47,155.13,8068000.0,0.16,3.97,5.16,11.39,8310173.0,0.97,155.13,0.0,False
2025-03-25,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,156.12,157.76,155.21,155.99,7869200.0,0.56,3.19,5.1,11.79,8384020.0,0.94,155.99,0.0,False
2025-03-26,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,157.34,158.83,157.22,157.9,10076100.0,1.22,2.39,7.38,13.31,8519497.0,1.18,157.9,0.0,False
2025-03-27,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,157.22,158.13,155.91,156.66,6862700.0,-0.79,1.14,7.42,11.11,8525137.0,0.8,157.9,-0.79,False
2025-03-28,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,156.71,157.11,155.39,156.13,4923000.0,-0.34,0.81,6.01,11.6,8428023.0,0.58,157.9,-1.12,False
2025-03-31,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,156.23,158.79,156.17,157.26,10675300.0,0.72,1.38,5.47,11.63,8589573.0,1.24,157.9,-0.4,False
2025-04-01,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,157.26,158.49,156.2,158.41,6378600.0,0.73,1.55,10.07,11.45,8602810.0,0.74,158.41,0.0,False
2025-04-02,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,157.36,157.91,155.91,156.49,7044900.0,-1.21,-0.89,9.52,9.17,8672780.0,0.81,158.41,-1.21,False
2025-04-03,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,150.52,151.68,146.46,146.76,15501000.0,-6.22,-6.32,3.52,1.94,8980940.0,1.73,158.41,-7.35,True
2025-04-04,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,142.66,143.32,134.19,134.69,20374700.0,-8.22,-13.73,-6.32,-6.83,9437103.0,2.16,158.41,-14.97,True
2025-04-07,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,130.41,137.43,129.06,131.75,17817000.0,-2.18,-16.22,-10.36,-9.01,9833503.0,1.81,158.41,-16.83,False
2025-04-08,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,135.51,135.83,126.78,128.72,12904400.0,-2.3,-18.74,-13.1,-11.6,10036620.0,1.29,158.41,-18.74,False
2025-04-09,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,126.93,138.63,125.85,137.28,16846800.0,6.65,-12.28,-5.22,-5.53,10398007.0,1.62,158.41,-13.34,False
2025-04-10,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,134.63,135.02,125.45,126.89,20991200.0,-7.57,-13.54,-11.59,-13.07,10847140.0,1.94,158.41,-19.9,True
2025-04-11,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,126.92,128.9,124.12,127.5,17224400.0,0.48,-5.34,-11.7,-13.02,11127003.0,1.55,158.41,-19.51,False
2025-04-14,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,130.18,130.23,126.06,127.21,9628200.0,-0.23,-3.45,-13.82,-12.8,11145950.0,0.86,158.41,-19.7,False
2025-04-15,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,126.27,128.44,126.2,126.47,9334800.0,-0.58,-1.75,-15.23,-11.7,11162900.0,0.84,158.41,-20.16,False
2025-04-16,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,127.28,129.3,126.72,127.24,8637200.0,0.61,-7.31,-15.83,-10.39,11141197.0,0.78,158.41,-19.67,False
2025-04-17,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,128.5,131.83,128.27,129.6,8434400.0,1.85,2.14,-15.96,-7.96,11178520.0,0.75,158.41,-18.18,False
2025-04-21,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,127.87,128.12,124.4,125.71,9967500.0,-3.0,-1.4,-18.84,-10.8,11225350.0,0.89,158.41,-20.64,False
2025-04-22,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,127.15,129.95,126.85,129.07,7984700.0,2.67,1.46,-16.66,-9.09,11099830.0,0.72,158.41,-18.52,False
2025-04-23,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,128.98,130.24,127.05,128.49,10002000.0,-0.45,1.59,-17.17,-10.88,11084353.0,0.9,158.41,-18.89,False
2025-04-24,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,129.65,131.04,128.99,130.73,7745800.0,1.75,2.74,-16.19,-10.4,11018873.0,0.7,158.41,-17.47,False
2025-04-25,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,130.04,130.71,129.02,130.41,6878500.0,-0.24,0.62,-17.41,-11.13,10947397.0,0.63,158.41,-17.67,False
2025-04-28,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,130.64,132.04,130.37,131.7,6715500.0,0.99,4.76,-15.93,-10.64,10948863.0,0.61,158.41,-16.86,False
2025-04-29,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,130.38,131.62,130.26,130.95,7343800.0,-0.57,1.46,-16.13,-12.07,10939817.0,0.67,158.41,-17.33,False
2025-04-30,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,129.73,129.87,126.1,127.9,13858000.0,-2.33,-0.45,-18.67,-14.43,11092100.0,1.25,158.41,-19.26,False
2025-05-01,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,127.3,129.68,127.02,128.09,10199800.0,0.15,-2.02,-19.14,-14.53,11048630.0,0.92,158.41,-19.14,False
2025-05-02,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,129.61,131.4,127.18,130.2,12393200.0,1.64,-0.17,-16.8,-10.4,11143540.0,1.11,158.41,-17.81,False
2025-05-05,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,128.57,128.79,127.08,127.38,9665000.0,-2.17,-3.28,-13.21,-11.44,10744857.0,0.9,158.41,-19.59,False
2025-05-06,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,128.18,129.08,126.94,127.47,9916200.0,0.07,-2.66,-5.36,-11.98,10806463.0,0.92,158.41,-19.53,False
2025-05-07,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,127.91,128.13,126.55,127.65,8422100.0,0.14,-0.2,-3.11,-11.6,10824893.0,0.78,158.41,-19.42,False
2025-05-08,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,128.5,130.56,128.29,128.82,8669300.0,0.92,0.57,0.08,-11.91,10778000.0,0.8,158.41,-18.68,False
2025-05-09,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,130.57,131.01,129.44,130.19,5965700.0,1.06,-0.01,-5.16,-11.18,10748100.0,0.56,158.41,-17.81,False
2025-05-12,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,133.91,135.09,132.14,133.13,8028200.0,2.26,4.52,4.92,-9.1,10851607.0,0.74,158.41,-15.96,False
2025-05-13,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,133.04,134.64,132.47,133.82,8536800.0,0.52,4.98,4.95,-10.24,10780323.0,0.79,158.41,-15.52,False
2025-05-14,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,133.26,133.7,132.29,133.18,6453600.0,-0.48,4.33,4.69,-10.87,10782823.0,0.6,158.41,-15.93,False
2025-05-15,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,131.61,133.92,131.15,133.73,7545400.0,0.42,3.81,5.74,-9.79,10799507.0,0.7,158.41,-15.58,False
2025-05-16,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,134.14,134.43,132.26,133.58,8200100.0,-0.11,2.61,4.98,-9.39,10556143.0,0.78,158.41,-15.67,False
2025-05-19,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,132.71,132.75,130.47,131.77,7713600.0,-1.35,-1.02,1.67,-10.31,10134107.0,0.76,158.41,-16.81,False
2025-05-20,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,131.58,132.02,130.38,130.61,6503900.0,-0.88,-2.39,3.9,-10.92,9757003.0,0.67,158.41,-17.55,False
2025-05-21,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,129.99,130.48,128.92,128.98,9073200.0,-1.25,-3.15,-0.06,-12.88,9629297.0,0.94,158.41,-18.57,False
2025-05-22,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,128.44,129.39,127.28,128.73,8877600.0,-0.2,-3.74,0.19,-12.23,9363657.0,0.95,158.41,-18.74,False
2025-05-23,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,127.87,130.16,127.56,129.92,7025900.0,0.92,-2.74,-0.62,-10.77,8898147.0,0.79,158.41,-17.99,False
2025-05-27,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,130.72,131.28,129.79,131.14,8348900.0,0.94,-0.48,0.56,-8.55,8602297.0,0.97,158.41,-17.21,False
2025-05-28,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,132.05,132.06,129.08,129.42,6876300.0,-1.31,-0.91,-1.73,-9.39,8510567.0,0.81,158.41,-18.3,False
2025-05-29,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,129.88,131.25,129.5,131.22,7554300.0,1.39,1.73,0.21,-8.61,8451217.0,0.89,158.41,-17.16,False
2025-05-30,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,130.24,130.78,128.65,130.07,12858900.0,-0.88,1.04,1.69,-10.14,8591940.0,1.5,158.41,-17.89,False
2025-06-02,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,131.77,131.96,129.81,131.15,9076600.0,0.83,0.95,2.39,-8.16,8613347.0,1.05,158.41,-17.2,False
2025-06-03,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,130.97,133.77,129.97,132.78,9001300.0,1.24,1.25,1.99,-7.82,8581140.0,1.05,158.41,-16.18,False
2025-06-04,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,132.66,133.81,130.67,130.71,8735600.0,-1.56,0.99,2.61,-11.52,8606170.0,1.02,158.41,-17.49,False
2025-06-05,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,131.45,131.58,130.07,130.26,6342600.0,-0.34,-0.73,2.19,-9.11,8484190.0,0.75,158.41,-17.77,False
2025-06-06,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,131.39,133.79,131.39,133.41,6563500.0,2.42,2.57,4.51,-6.12,8444780.0,0.78,158.41,-15.78,False
2025-06-09,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,133.73,135.25,132.91,133.93,7159500.0,0.39,2.12,3.97,-5.05,8454147.0,0.85,158.41,-15.45,False
2025-06-10,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,135.32,137.91,135.03,136.4,9841500.0,1.84,2.72,4.77,-3.89,8558347.0,1.15,158.41,-13.89,False
2025-06-11,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,137.2,138.08,135.69,137.76,9256700.0,1.0,5.39,3.48,-3.03,8622110.0,1.07,158.41,-13.04,False
2025-06-12,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,137.49,138.16,136.47,137.94,6999400.0,0.13,5.89,3.08,-3.31,8393490.0,0.83,158.41,-12.92,False
2025-06-13,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,139.95,140.44,137.53,138.83,14148000.0,0.65,4.07,4.25,-2.53,8525097.0,1.66,158.41,-12.36,False
2025-06-16,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,138.66,139.75,136.77,138.95,10105100.0,0.08,3.74,3.9,-1.01,8448827.0,1.2,158.41,-12.28,False
2025-06-17,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,140.18,142.71,139.39,141.63,11330300.0,1.93,3.84,6.03,1.81,8504337.0,1.33,158.41,-10.59,False
2025-06-18,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,142.19,142.89,140.54,141.0,9841900.0,-0.44,2.36,7.0,1.54,8501860.0,1.16,158.41,-10.99,False
2025-06-20,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,141.32,142.63,140.73,142.3,23705900.0,0.92,3.16,8.95,2.06,9011320.0,2.63,158.41,-10.17,False
2025-06-23,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,144.74,144.77,139.22,139.74,10540600.0,-1.8,0.65,8.34,0.13,9073697.0,1.16,158.41,-11.79,False
2025-06-24,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,137.53,139.29,136.22,136.59,10778400.0,-2.25,-1.7,6.11,-4.19,9234120.0,1.17,158.41,-13.77,False
2025-06-25,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,136.45,137.21,135.6,136.28,7386100.0,-0.22,-3.78,4.9,-3.57,9212717.0,0.8,158.41,-13.97,False
2025-06-26,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,136.73,138.04,136.44,137.43,7415700.0,0.84,-2.53,4.8,-5.22,9175347.0,0.81,158.41,-13.24,False
2025-06-27,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,137.54,137.65,135.65,136.82,9213500.0,-0.45,-3.85,5.71,-5.14,9267343.0,0.99,158.41,-13.63,False
2025-06-30,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,136.1,137.11,135.49,136.24,6980300.0,-0.42,-2.5,3.83,-4.01,9248507.0,0.75,158.41,-13.99,False
2025-07-01,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,136.39,139.18,135.6,138.51,8508200.0,1.66,1.41,6.49,-2.65,9258777.0,0.92,158.41,-12.56,False
2025-07-02,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,139.88,140.83,138.41,140.8,8228700.0,1.66,3.32,7.36,-1.1,9275947.0,0.89,158.41,-11.11,False
2025-07-03,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,140.67,141.75,140.21,141.17,5173300.0,0.26,2.72,6.32,-0.9,9231593.0,0.56,158.41,-10.88,False
2025-07-07,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,140.25,140.98,138.52,140.25,9460900.0,-0.65,2.51,7.3,-1.69,9244517.0,1.02,158.41,-11.46,False
2025-07-08,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,140.17,145.81,140.12,145.81,14082100.0,3.96,7.02,11.94,2.23,9418000.0,1.5,158.41,-7.95,False
2025-07-09,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,145.52,146.49,145.08,145.6,9495900.0,-0.14,5.12,9.14,3.67,9500333.0,1.0,158.41,-8.09,False
2025-07-10,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,145.38,147.75,144.32,146.69,8395100.0,0.75,4.18,9.53,4.43,9501873.0,0.88,158.41,-7.4,False
2025-07-11,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,146.81,148.33,146.12,147.78,8333200.0,0.74,4.68,8.34,6.13,9550437.0,0.87,158.41,-6.71,False
2025-07-14,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,147.39,147.39,143.81,144.29,10706300.0,-2.36,2.88,4.75,2.2,9655503.0,1.11,158.41,-8.91,False
2025-07-15,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,144.25,144.92,142.96,143.38,7346300.0,-0.63,-1.66,3.95,1.46,9471750.0,0.78,158.41,-9.49,False
2025-07-16,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,143.45,144.13,141.98,142.65,7923400.0,-0.51,-2.03,2.75,0.73,9433310.0,0.84,158.41,-9.95,False
2025-07-17,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,141.93,144.48,141.39,144.04,8359600.0,0.97,-1.81,3.66,0.14,9411920.0,0.89,158.41,-9.07,False
2025-07-18,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,147.5,148.35,139.42,142.76,45782600.0,-0.89,-3.39,0.8,-0.58,10646820.0,4.3,158.41,-9.88,False
2025-07-21,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,143.87,144.31,141.9,142.42,17982200.0,-0.24,-1.3,1.01,-2.95,11034807.0,1.63,158.41,-10.09,False
2025-07-22,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,142.02,143.62,141.28,142.76,26196500.0,0.24,-0.43,0.33,-3.16,11689240.0,2.24,158.41,-9.88,False
2025-07-23,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,143.59,145.71,143.17,145.69,13162800.0,2.05,2.13,4.26,0.58,11889350.0,1.11,158.41,-8.03,False
2025-07-24,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,145.28,148.43,144.82,148.27,15701000.0,1.77,2.94,8.55,3.77,12084667.0,1.3,158.41,-6.4,False
2025-07-25,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,148.27,148.62,146.49,147.33,7875500.0,-0.64,3.2,8.11,5.05,12038627.0,0.65,158.41,-6.99,False
2025-07-28,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,147.86,148.96,147.43,148.7,8755400.0,0.93,4.41,8.2,5.36,12097160.0,0.72,158.41,-6.13,False
2025-07-29,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,149.08,149.58,147.91,149.41,6446000.0,0.48,4.66,9.21,4.2,11840427.0,0.54,158.41,-5.68,False
2025-07-30,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,148.57,148.73,145.29,146.11,9191700.0,-2.21,0.29,7.24,1.71,11809980.0,0.78,158.41,-7.76,False
2025-07-31,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,144.63,146.46,143.81,144.29,10237100.0,-1.25,-2.69,4.17,1.23,11773540.0,0.87,158.41,-8.92,False
2025-08-01,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,145.14,147.15,143.06,144.06,10706500.0,-0.16,-2.22,2.31,-0.81,11802360.0,0.91,158.41,-9.06,False
2025-08-04,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,143.91,144.7,142.55,143.71,10116600.0,-0.24,-3.35,1.8,-1.6,11349383.0,0.89,158.41,-9.28,False
2025-08-05,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,143.7,145.67,142.63,145.62,8604100.0,1.32,-2.54,3.83,4.83,11284833.0,0.76,158.41,-8.07,False
2025-08-06,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,146.99,147.63,144.84,145.37,7840900.0,-0.17,-0.51,-0.3,7.52,11186917.0,0.7,158.41,-8.23,False
2025-08-07,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,146.33,147.62,145.42,145.73,6510400.0,0.25,1.0,0.09,10.68,11157727.0,0.58,158.41,-8.0,False
2025-08-08,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,146.52,148.2,146.05,147.49,6332800.0,1.21,2.38,0.54,13.14,11121630.0,0.57,158.41,-6.89,False
2025-08-11,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,147.81,148.37,145.57,146.01,6169700.0,-1.01,1.6,-1.2,12.65,11020170.0,0.56,158.41,-7.83,False
2025-08-12,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,146.62,148.48,145.92,146.95,6641600.0,0.65,0.91,1.84,11.74,11008880.0,0.6,158.41,-7.23,False
2025-08-13,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,147.07,148.44,146.72,148.31,6581900.0,0.93,2.02,3.44,12.39,10944670.0,0.6,158.41,-6.37,False
2025-08-14,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,148.15,148.15,146.63,147.63,7337300.0,-0.46,1.31,3.5,11.85,10914957.0,0.67,158.41,-6.8,False
2025-08-15,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,147.94,150.85,147.76,148.96,11617000.0,0.9,0.99,3.42,13.53,11129747.0,1.04,158.41,-5.97,False
2025-08-18,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,148.56,148.9,147.24,147.79,8174300.0,-0.79,1.22,3.52,12.24,11086860.0,0.74,158.41,-6.7,False
2025-08-19,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,147.64,148.1,146.09,146.24,8567500.0,-1.05,-0.48,2.68,9.45,10903040.0,0.79,158.41,-7.68,False
2025-08-20,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,"Houston, Texas",1879,146.64,147.67,146.17,147.41,8076300.0,0.8,-0.61,3.26,9.98,10855720.0,0.74,158.41,-6.94,False
